fulwgt,education_num,sex,capital_gain,capital_loss,target,education_numCat,hour_per_weekCat,Occupa_cat,ageCat,Marital Status_cat,Race_cat,WorfClass_cat,native_country_cat
323269,10,0,0,0,0,1,1,0,1,1,0,1,1
158046,10,1,5013,0,0,1,2,0,1,1,1,1,1
133503,9,1,0,0,0,1,1,0,1,1,1,1,1
172296,10,1,0,0,0,1,3,0,1,0,1,3,1
176486,10,0,0,0,0,1,0,0,0,0,1,1,1
182750,13,1,0,0,1,2,3,0,0,0,1,3,1
82497,10,0,0,0,0,1,0,0,0,0,1,1,1
208872,10,1,0,0,0,1,1,0,1,1,1,1,1
145269,7,0,0,0,0,1,3,0,1,0,1,1,1
19214,9,1,0,0,0,1,1,0,0,0,1,1,1
149347,10,1,0,0,0,1,3,0,1,1,1,1,1
158294,11,1,3103,0,1,1,1,0,1,1,1,1,1
152073,9,0,0,0,0,1,1,0,1,0,1,1,1
189623,16,1,0,0,1,2,3,1,1,1,1,1,1
341368,9,1,0,0,0,1,1,0,0,0,1,1,1
201603,9,1,2176,0,0,1,1,0,0,0,1,1,1
270572,13,0,0,0,1,2,1,1,1,0,1,1,1
285295,13,0,0,0,0,2,1,0,0,1,0,1,0
126779,7,1,0,0,0,1,0,0,0,0,0,1,1
373499,3,1,0,0,0,0,3,0,0,0,1,1,0
244773,9,0,0,0,0,1,0,0,0,0,0,1,1
96862,10,0,0,0,0,1,1,0,0,0,1,2,1
162632,9,1,0,0,0,1,0,0,1,1,1,1,1
159755,11,1,0,0,1,1,1,0,1,1,1,3,1
37088,13,1,0,0,0,2,0,0,0,1,1,1,1
335421,13,0,0,0,0,2,0,1,0,0,1,1,1
349365,9,0,0,0,0,1,1,0,0,0,1,2,1
33002,9,1,0,0,0,1,3,1,1,1,1,1,1
330715,9,1,99999,0,1,1,1,0,1,1,1,1,1
146857,13,1,0,0,1,2,1,1,1,1,1,1,1
275522,4,0,0,0,0,0,2,0,1,0,1,1,1
43646,9,1,0,0,0,1,1,0,0,1,1,1,1
154548,10,0,0,0,0,1,1,0,1,0,1,1,1
47907,13,0,0,0,0,2,1,0,0,0,1,1,1
238397,13,0,0,0,0,2,0,0,1,0,1,1,1
195949,10,1,0,0,1,1,3,0,1,1,1,2,1
349169,14,1,0,0,0,2,1,0,1,1,1,1,0
158662,9,0,0,0,1,1,3,0,0,1,1,1,1
23438,9,0,0,0,0,1,1,1,0,0,1,2,1
107302,10,1,0,0,1,1,3,0,1,1,1,1,1
174196,9,0,0,0,0,1,1,0,1,0,0,1,1
226871,9,1,0,0,1,1,1,0,1,1,0,2,1
124971,10,1,0,0,0,1,1,0,0,0,1,1,1
214061,9,0,0,0,0,1,1,0,2,0,1,1,1
441700,13,1,0,0,0,2,1,0,0,0,1,1,1
104892,10,1,0,0,1,1,3,0,1,1,1,3,1
234386,12,1,0,0,0,2,3,0,1,0,1,1,1
188278,10,1,0,0,0,1,1,1,0,1,1,2,1
244395,7,0,0,0,0,1,1,0,0,0,0,1,1
30916,9,1,0,0,1,1,3,0,1,1,1,1,1
219565,9,1,0,0,0,1,1,0,1,1,1,1,1
377486,9,1,0,0,0,1,1,0,1,0,1,1,1
137232,9,0,0,0,0,1,3,0,1,0,1,2,1
233369,10,0,0,0,0,1,1,1,1,0,1,1,1
71067,15,0,0,0,0,2,3,1,0,0,1,1,1
195176,13,1,0,0,0,2,2,0,2,1,1,1,1
98639,9,1,0,0,0,1,1,0,1,0,1,1,1
183778,9,1,0,0,0,1,1,0,1,1,1,1,1
123011,13,1,0,2559,1,2,3,1,1,0,1,1,1
164938,9,1,4416,0,0,1,1,0,0,0,1,1,1
206046,9,1,0,1848,1,1,1,0,0,1,1,1,1
81497,9,0,0,0,0,1,3,0,1,0,1,1,1
189225,9,0,0,0,0,1,1,0,1,0,0,1,1
141264,10,0,0,0,0,1,1,1,0,0,0,1,1
97939,12,0,0,0,0,2,3,0,1,0,1,1,1
160829,13,0,0,0,1,2,0,0,1,1,1,1,1
483822,9,1,0,0,0,1,1,0,0,0,1,1,0
148738,10,1,0,0,0,1,1,0,1,0,1,2,1
289982,9,0,0,0,0,1,1,0,0,0,1,1,1
58702,11,0,3103,0,1,1,3,1,1,1,1,3,1
146706,10,0,0,0,0,1,0,0,0,1,1,1,1
420973,13,0,0,0,0,2,1,1,0,0,1,1,1
124959,9,0,0,0,0,1,1,0,2,0,1,1,1
121471,13,0,0,0,0,2,1,1,0,0,1,2,1
198237,13,1,15024,0,1,2,3,1,1,1,1,1,1
280758,7,1,0,0,0,1,3,0,0,0,1,1,1
191544,9,0,0,0,0,1,0,0,1,0,1,1,1
261023,10,1,0,0,0,1,3,0,0,0,1,1,1
231043,11,1,0,0,0,1,1,0,0,1,1,2,1
340917,10,1,0,0,0,1,1,0,0,1,1,1,1
167140,13,1,5013,0,0,2,1,1,1,1,1,1,1
370795,9,0,0,0,0,1,1,0,1,0,0,1,1
209609,9,1,0,0,0,1,3,0,1,1,1,2,1
209454,3,1,0,0,0,0,1,0,2,1,0,1,1
78530,10,1,15024,0,1,1,3,1,1,1,1,3,1
88922,9,1,0,0,0,1,1,0,0,1,0,1,1
86972,10,0,0,0,0,1,1,1,2,0,1,1,1
165468,9,1,7298,0,1,1,1,0,1,1,1,3,1
134367,13,0,0,0,1,2,1,1,1,1,1,1,1
199058,9,1,0,0,1,1,1,0,1,1,1,1,1
183612,9,1,0,0,1,1,1,0,1,1,1,1,1
191982,11,0,0,0,1,1,1,1,1,0,1,1,1
514033,9,1,0,0,0,1,2,0,0,0,0,1,1
172364,9,1,0,0,0,1,1,0,2,1,1,1,1
190105,9,0,0,0,0,1,3,0,1,0,1,1,1
119422,10,1,0,0,0,1,2,1,0,1,1,3,1
236592,8,0,0,0,0,1,0,1,0,0,1,1,0
43952,14,1,15024,0,1,2,1,1,1,1,1,2,1
194636,13,1,0,0,1,2,3,0,1,1,1,1,1
235853,9,1,0,0,0,1,1,0,0,1,1,1,1
150528,9,1,0,0,0,1,0,0,1,1,1,3,1
213722,9,1,0,0,0,1,1,0,0,0,1,1,1
41432,10,0,0,0,0,1,3,0,0,0,1,1,1
285775,11,1,0,0,0,1,1,0,0,0,1,1,1
470663,13,1,0,0,0,2,3,1,1,0,1,1,1
114520,10,1,0,0,0,1,1,0,1,1,1,3,1
113466,9,1,0,0,0,1,1,0,0,0,1,1,1
224559,9,1,0,0,0,1,1,0,1,1,0,1,1
186385,6,1,0,0,0,0,1,0,2,1,1,1,1
384236,11,1,0,0,0,1,1,0,1,0,1,2,1
181265,11,1,0,0,0,1,3,0,1,1,1,1,1
190997,10,1,0,0,1,1,1,1,2,1,1,1,1
98287,9,1,0,0,0,1,3,0,0,1,1,1,1
103456,13,1,0,0,1,2,3,0,1,1,1,1,1
184723,13,0,0,1980,0,2,0,0,0,0,1,1,1
165622,14,1,0,0,0,2,3,0,0,0,1,1,1
101597,10,0,0,0,0,1,3,0,0,0,1,1,1
146378,3,1,0,0,0,0,1,0,1,1,1,1,1
152163,9,1,0,0,0,1,1,0,2,1,1,2,1
106812,11,0,0,0,0,1,1,1,0,0,1,2,1
148211,9,1,3674,0,0,1,3,0,0,0,1,1,1
187581,10,1,0,0,1,1,1,0,1,1,1,1,1
135296,11,0,0,0,0,1,1,0,0,0,1,1,1
144515,16,1,0,1258,0,2,1,1,2,1,1,2,1
210736,6,1,0,0,0,0,1,0,1,1,1,1,1
210165,5,1,0,0,0,0,1,0,0,1,1,1,1
224584,10,0,0,0,0,1,1,0,1,0,0,1,1
80771,13,0,0,0,1,2,1,1,1,1,1,1,1
164733,14,1,0,0,0,2,3,1,1,1,1,1,1
119411,13,1,0,0,1,2,3,1,1,0,1,3,1
177596,6,0,0,0,0,0,2,0,2,0,0,2,1
185251,9,1,0,0,0,1,1,0,0,0,1,1,1
173590,13,1,0,0,0,2,0,1,1,1,1,1,1
196307,16,1,0,0,1,2,1,1,2,1,1,2,1
175232,9,1,5178,0,1,1,1,0,1,1,1,1,1
51047,9,0,0,0,0,1,0,0,0,0,1,1,1
334618,10,0,99999,0,1,1,1,0,0,0,0,1,1
152795,10,1,0,0,0,1,1,0,1,1,1,2,1
205601,16,1,99999,0,1,2,2,1,2,1,1,3,1
129177,13,0,0,2824,1,2,0,0,1,0,1,1,1
121548,13,1,0,0,0,2,0,1,1,1,1,3,1
244566,9,1,0,0,0,1,1,0,0,0,1,1,1
75073,10,1,0,0,0,1,3,0,1,0,0,1,1
179008,9,1,0,0,0,1,3,0,0,1,1,1,1
170800,9,0,0,0,0,1,0,0,0,0,1,1,1
373344,2,1,0,0,0,0,1,0,2,1,1,1,1
127961,9,1,0,0,0,1,1,0,1,0,1,1,1
99392,10,0,0,0,0,1,3,0,1,0,0,1,1
392812,9,1,0,0,0,1,3,0,0,0,1,1,0
262478,9,1,0,0,0,1,0,0,0,0,0,1,1
32825,9,1,0,0,0,1,1,0,1,1,1,3,1
167380,4,1,0,0,0,0,1,0,1,1,1,3,1
203204,12,0,0,0,1,2,0,0,1,1,1,1,1
105138,15,1,0,0,0,2,3,1,1,1,1,2,1
145714,9,1,7688,0,1,1,0,0,1,1,1,1,1
182276,9,0,0,0,0,1,0,0,0,1,1,1,1
275385,9,1,0,0,0,1,3,0,0,0,1,1,1
292472,10,1,0,0,1,1,3,0,0,1,0,3,1
73514,9,0,0,0,0,1,0,0,0,0,0,3,1
199600,9,1,0,0,0,1,1,0,0,0,0,1,1
111499,9,1,0,1977,1,1,2,0,1,1,1,1,1
202560,10,0,0,0,0,1,1,0,0,0,1,1,1
99309,10,1,0,0,0,1,3,0,1,0,1,1,1
124987,13,1,7298,0,1,2,1,1,2,1,1,2,1
287986,10,1,0,0,0,1,1,0,0,0,1,1,1
119411,13,1,0,0,0,2,1,1,0,0,1,1,1
198668,4,0,0,0,0,0,1,0,0,0,1,1,1
117583,9,1,0,0,0,1,1,0,0,0,1,1,1
234664,10,1,0,0,1,1,1,1,0,1,1,1,1
176949,12,1,0,0,0,2,3,0,1,1,1,2,1
189710,4,1,0,0,0,0,3,0,1,1,1,1,0
205309,9,1,0,0,0,1,0,0,2,1,1,1,1
195576,13,1,0,0,1,2,3,1,1,1,1,1,1
216825,9,0,0,0,0,1,0,0,0,0,1,1,0
197036,6,1,0,0,0,0,1,0,0,0,1,1,1
181291,13,0,0,1564,1,2,3,1,0,0,1,1,1
206512,7,1,0,0,0,1,0,0,1,0,1,1,1
38309,13,1,6849,0,0,2,1,1,0,0,1,2,1
312766,9,0,0,0,0,1,1,0,1,0,1,1,1
139671,10,1,0,1977,1,1,3,1,1,1,1,1,1
38621,11,0,3273,0,0,1,1,0,2,0,0,2,1
124827,9,1,0,0,0,1,1,0,1,0,1,1,1
77820,13,1,0,0,1,2,3,1,1,1,1,1,1
56904,13,1,5013,0,0,2,3,0,1,1,1,2,1
190115,12,1,0,0,0,2,1,1,1,0,1,1,1
106682,9,1,0,0,0,1,3,0,1,1,1,1,1
42596,13,1,0,0,0,2,1,1,1,0,1,2,1
143058,9,1,0,0,1,1,3,0,1,1,1,1,1
102615,7,1,0,0,0,1,1,0,1,0,1,1,0
139703,10,1,3103,0,1,1,1,0,1,1,1,1,0
240124,11,1,0,0,0,1,1,0,1,1,1,1,1
132565,10,1,0,0,0,1,1,0,0,0,1,1,1
323798,10,1,3325,0,0,1,3,1,1,0,1,1,1
96359,16,1,0,0,1,2,3,1,1,1,1,1,1
165201,10,0,0,0,0,1,0,0,0,0,1,1,1
165630,9,1,0,1977,1,1,1,0,2,1,1,2,1
264526,12,1,0,0,0,2,1,0,1,0,1,1,1
102359,13,1,7298,0,1,2,3,1,1,1,1,1,1
37359,13,1,0,0,1,2,3,0,0,1,1,1,1
115497,10,1,0,0,0,1,1,1,1,1,1,2,1
157747,10,1,0,0,0,1,3,0,1,1,1,1,1
41099,9,1,0,0,0,1,0,0,0,0,1,3,1
472604,13,1,0,0,0,2,0,0,1,1,1,1,0
348618,3,1,0,0,0,0,0,0,1,1,0,1,0
135606,14,0,0,0,1,2,3,1,1,0,1,1,1
248445,9,1,0,0,0,1,3,0,1,0,1,1,0
112093,7,1,0,0,0,1,1,0,1,1,1,1,1
197552,9,0,0,0,0,1,1,0,0,0,1,2,1
303822,6,1,0,0,0,0,1,0,0,0,1,1,1
288566,13,1,0,0,0,2,1,0,0,0,1,1,1
43348,15,1,15024,0,1,2,3,1,1,1,1,3,1
239409,9,1,0,0,0,1,3,0,1,1,1,2,1
337606,9,1,0,1485,0,1,1,0,1,1,1,1,1
32528,11,0,0,974,0,1,1,0,1,1,1,1,1
118447,13,1,0,0,1,2,3,1,1,1,1,2,1
234690,9,1,0,0,0,1,1,0,1,1,1,1,1
216042,10,0,0,1617,0,1,2,0,1,0,1,1,1
190482,9,1,0,0,0,1,1,0,1,0,1,1,1
381965,13,1,0,0,0,2,1,0,1,1,1,1,1
186943,9,1,0,0,0,1,0,0,2,1,1,1,1
142707,11,1,0,0,0,1,1,0,1,1,1,1,1
53447,9,0,0,0,0,1,1,0,1,0,1,1,1
127772,13,1,0,0,0,2,1,0,1,0,1,1,1
344414,10,1,0,0,0,1,1,0,0,0,1,1,1
194138,7,1,0,0,0,1,0,0,0,0,1,1,1
150154,10,1,0,0,0,1,1,0,1,1,1,1,1
306114,9,1,0,0,0,1,0,0,0,0,1,1,1
368797,14,1,0,0,1,2,0,1,2,0,1,2,1
175715,9,1,0,0,0,1,3,1,1,0,0,3,1
416829,7,0,0,0,0,1,0,0,2,0,0,1,1
350001,10,1,0,0,0,1,0,0,0,0,1,1,1
339952,10,1,0,0,0,1,3,1,0,1,1,1,1
114967,5,1,0,0,0,0,1,0,0,1,1,1,1
164190,10,1,0,1902,1,1,1,1,1,1,1,1,1
166039,9,0,0,0,0,1,1,0,1,0,1,2,1
250135,9,0,0,0,0,1,1,1,0,0,1,1,1
234960,13,1,0,1887,1,2,3,1,1,1,0,3,1
103628,10,0,0,0,1,1,1,0,0,1,1,1,1
430005,6,1,0,0,1,0,3,0,2,1,1,1,1
106517,9,0,0,0,0,1,1,1,1,0,1,3,1
162236,13,0,0,0,0,2,1,0,1,0,1,3,1
92430,9,1,0,0,1,1,1,0,1,1,1,1,1
40641,6,1,5013,0,0,0,1,0,1,1,1,2,1
169388,7,0,0,0,0,1,0,0,1,0,1,1,1
410034,13,1,0,1887,1,2,1,1,1,1,1,2,1
237525,13,1,7688,0,1,2,2,1,1,1,1,1,1
150057,10,1,0,0,1,1,1,1,1,1,1,1,1
148549,13,1,0,1902,1,2,3,1,1,1,1,1,1
75742,10,1,0,0,0,1,3,0,1,1,1,1,1
177675,13,1,0,0,1,2,3,1,1,1,1,1,0
193249,12,1,0,0,0,2,1,0,1,1,1,2,1
266072,6,1,0,0,0,0,0,0,0,0,1,1,0
339324,13,1,0,0,0,2,1,0,0,0,1,1,1
284086,11,1,0,0,0,1,3,0,1,0,1,3,1
206051,13,1,0,0,1,2,1,0,1,1,1,1,1
426263,14,1,0,0,1,2,1,1,2,0,1,1,1
102583,10,1,0,1848,1,1,3,1,1,1,1,1,1
277647,13,1,0,0,1,2,1,1,1,1,1,1,1
124808,11,1,0,1977,1,1,3,1,1,1,1,1,0
193061,10,1,0,0,0,1,3,1,1,0,1,1,1
121411,8,1,0,0,0,1,1,0,1,0,1,1,1
89202,13,1,0,0,0,2,3,1,1,0,1,1,1
232900,7,1,0,0,0,1,0,0,0,0,1,1,1
319280,9,1,0,0,1,1,1,0,0,1,1,2,1
193494,9,1,0,0,1,1,1,0,1,1,1,1,1
195066,9,1,0,0,0,1,3,0,2,1,1,3,1
99146,9,1,0,0,1,1,3,0,1,1,1,1,1
92028,14,1,0,0,1,2,3,1,1,1,1,1,1
174419,13,0,0,0,0,2,1,1,0,0,1,1,1
57916,4,1,0,0,0,0,1,0,0,0,1,1,1
383384,9,1,0,0,0,1,1,1,1,1,1,1,1
198223,13,1,0,1902,1,2,3,0,1,1,1,1,1
109813,7,1,0,0,0,1,1,0,0,0,1,1,1
174298,7,1,0,0,0,1,0,0,0,0,1,1,1
45687,10,1,4787,0,1,1,3,0,1,0,0,1,1
263614,13,1,0,0,1,2,1,1,0,1,1,1,1
96128,7,1,0,0,0,1,1,0,1,0,1,1,1
220262,9,0,0,0,0,1,1,0,1,0,1,1,1
35340,10,1,0,0,0,1,3,0,1,1,1,3,1
280483,9,0,0,0,0,1,1,0,1,0,0,1,1
254211,14,1,15024,0,1,2,3,1,1,1,1,3,1
351324,10,0,0,0,0,1,1,0,0,0,1,1,1
58602,3,1,0,0,0,0,0,0,1,0,1,1,1
64922,13,1,0,0,0,2,2,0,1,0,1,1,0
185616,9,0,0,1980,0,1,1,0,1,0,1,2,1
185832,10,1,0,0,1,1,3,0,1,1,1,1,1
254767,4,1,2105,0,0,0,3,0,0,1,1,1,1
32312,13,0,0,0,0,2,3,1,1,0,1,2,1
109421,13,1,0,0,0,2,3,1,1,1,1,3,1
183205,9,0,0,0,0,1,3,1,1,0,1,1,1
156897,9,1,0,2258,1,1,3,0,1,0,1,1,1
145886,13,0,0,0,0,2,3,1,1,0,1,2,1
29819,14,1,0,1977,1,2,3,1,1,1,0,2,1
244566,6,1,0,0,0,0,1,0,0,1,1,1,1
253801,9,1,0,0,0,1,1,0,0,1,1,1,0
181313,11,0,0,0,0,1,0,0,0,0,1,1,1
150566,9,1,0,0,0,1,3,0,1,0,1,2,1
237713,13,1,0,0,0,2,3,1,1,1,1,1,1
112137,1,0,4508,0,0,0,1,0,1,1,0,1,0
187969,14,0,0,0,0,2,2,1,1,0,1,2,1
224108,9,0,0,0,0,1,3,1,1,1,1,3,1
174754,9,0,0,0,0,1,1,0,1,0,0,1,1
219705,13,1,5013,0,0,2,3,1,0,1,1,3,1
167062,9,1,0,0,0,1,1,0,1,1,1,1,1
190325,7,1,0,0,0,1,0,0,0,0,1,1,1
108859,9,0,0,0,0,1,1,0,1,0,0,1,1
344351,9,1,0,0,0,1,1,0,1,0,1,3,1
153127,10,0,0,0,0,1,0,0,2,0,1,1,1
180881,13,1,0,0,0,2,1,1,1,1,1,1,1
183066,6,0,0,0,0,0,1,0,0,0,1,1,1
339002,11,1,0,0,1,1,1,0,0,1,1,2,1
172047,10,1,0,0,0,1,0,0,0,0,1,1,1
94600,9,1,5178,0,1,1,1,0,1,1,1,1,1
302604,10,0,0,0,0,1,1,0,1,0,1,1,1
248094,9,1,0,0,0,1,1,0,1,1,1,1,1
36467,12,1,0,0,1,2,3,0,1,1,1,1,1
53181,14,1,0,0,1,2,3,1,0,1,1,1,1
181032,10,0,0,0,0,1,1,0,0,0,1,1,1
248990,7,1,0,0,1,1,1,0,0,1,1,1,1
40512,13,1,3674,0,0,2,0,1,0,0,1,1,1
117381,9,1,0,0,1,1,2,0,1,1,1,1,1
154966,10,1,0,0,0,1,1,0,0,1,1,1,0
198259,9,0,0,0,0,1,0,0,0,0,1,1,1
167939,9,0,0,0,0,1,0,0,1,1,1,1,1
131275,9,1,0,0,0,1,1,0,0,0,0,1,1
272950,10,1,0,0,0,1,3,0,1,0,1,1,1
174503,13,0,0,0,0,2,3,1,1,0,1,1,1
116800,11,1,0,0,0,1,0,0,0,0,1,1,1
110713,12,1,0,0,1,2,3,0,1,1,1,1,1
202044,13,0,0,0,0,2,3,1,1,0,1,1,1
300528,7,1,0,0,1,1,1,0,1,1,1,1,1
54985,9,1,0,1887,1,1,1,0,1,1,1,1,1
133126,10,0,0,0,0,1,1,0,2,0,0,1,1
74593,9,1,0,0,0,1,2,0,1,1,1,1,1
302424,9,1,0,0,0,1,3,0,1,0,1,1,1
344492,10,0,0,0,0,1,0,0,0,0,1,1,1
349148,9,1,0,0,1,1,1,0,1,1,1,1,1
222221,11,1,7298,0,1,1,3,1,1,1,1,1,1
234699,9,0,0,0,1,1,3,0,1,1,0,1,1
243178,9,1,0,0,0,1,1,0,0,0,1,2,1
189728,9,0,0,0,0,1,3,0,1,0,1,1,1
318593,9,1,0,0,0,1,0,1,1,1,1,3,1
108681,10,0,0,0,0,1,1,0,1,1,1,1,1
187376,10,1,0,0,1,1,3,0,1,1,1,1,1
75409,13,0,0,0,1,2,1,1,1,1,1,2,1
172581,13,1,0,1902,1,2,3,1,1,1,1,1,1
266150,9,0,0,0,0,1,1,0,1,1,1,1,1
135643,9,0,0,0,0,1,1,0,1,1,0,1,0
46466,9,1,0,0,1,1,1,0,2,1,1,1,1
130652,10,0,0,0,0,1,0,0,0,0,1,1,1
114459,14,1,7688,0,1,2,3,1,1,1,1,2,1
195554,9,1,0,0,1,1,3,0,1,1,1,1,1
244589,7,0,0,0,0,1,1,0,0,0,1,1,1
271901,9,1,0,0,1,1,0,0,1,1,1,3,1
139978,7,1,0,0,0,1,1,0,2,1,1,1,1
180446,6,1,0,0,0,0,1,0,1,1,0,1,1
341643,12,1,0,0,0,2,3,1,1,0,1,2,1
289653,9,1,0,0,1,1,3,0,1,1,1,2,1
118725,9,1,20051,0,1,1,2,1,2,1,0,3,1
187891,9,1,0,0,0,1,1,0,0,0,0,1,1
116338,14,0,0,0,1,2,3,1,1,1,1,3,1
102771,14,1,0,1977,1,2,1,0,1,1,1,1,1
89652,9,0,4787,0,1,1,0,0,1,0,1,1,1
439608,10,0,0,0,0,1,1,0,1,0,1,2,1
330144,10,1,0,0,0,1,1,1,2,1,1,1,1
251905,12,1,0,0,0,2,3,0,0,1,1,1,1
218955,9,1,0,0,0,1,1,0,1,1,1,1,1
188972,16,0,0,0,0,2,0,1,1,0,1,3,0
25825,9,1,0,0,1,1,3,0,2,0,1,3,1
202046,13,1,0,2001,0,2,1,0,1,0,1,1,1
116104,9,0,0,0,0,1,0,0,2,0,1,1,0
194891,9,0,0,0,0,1,1,0,0,0,1,1,1
125550,9,0,14084,0,1,1,0,0,1,0,1,1,1
116468,14,1,2936,0,0,2,0,1,2,1,1,1,1
409201,10,1,0,0,0,1,1,0,0,1,1,2,1
379819,10,1,10566,0,0,1,1,0,2,1,1,3,1
97167,9,1,0,0,0,1,0,0,2,1,1,1,1
115851,9,1,0,0,0,1,1,0,1,1,1,3,1
118058,10,1,0,0,0,1,3,0,1,1,1,1,1
258589,9,1,0,0,1,1,3,0,1,0,1,1,1
158810,13,1,0,0,0,2,2,1,0,0,1,1,1
92431,10,1,0,2231,1,1,1,0,0,0,1,2,1
165695,9,1,0,0,0,1,2,1,2,0,1,3,1
244147,13,1,0,1876,0,2,3,1,1,0,1,1,1
253741,9,1,0,1825,1,1,0,0,2,1,1,3,1
170482,10,1,0,0,0,1,3,0,0,0,1,1,1
241001,9,1,0,0,0,1,3,0,1,1,1,1,1
165001,13,1,0,0,0,2,3,0,1,1,1,1,1
340260,9,0,0,0,0,1,3,0,1,0,1,1,1
96480,9,0,0,0,0,1,3,0,1,0,1,1,1
185177,7,1,0,0,0,1,3,0,0,0,1,1,1
172907,10,1,0,0,1,1,0,0,2,1,1,3,1
308874,9,1,0,0,0,1,1,0,1,0,0,3,1
54098,11,1,0,0,1,1,3,0,1,1,1,3,1
288608,9,1,0,0,0,1,1,0,1,0,1,1,1
254148,10,1,0,0,0,1,1,0,1,1,1,2,0
111128,7,1,0,0,0,1,1,0,1,0,1,1,1
171116,9,0,0,0,0,1,1,0,1,0,1,1,1
96062,13,1,0,1902,1,2,3,1,1,1,1,3,1
276776,10,1,0,0,1,1,1,0,0,1,1,2,1
152878,9,1,0,0,0,1,1,0,0,1,1,1,1
149211,13,1,0,0,0,2,1,0,0,1,1,1,1
58343,9,1,0,0,0,1,3,0,1,1,1,1,1
127601,10,0,0,0,0,1,0,0,1,1,1,1,1
357781,4,1,0,0,0,0,1,0,0,1,1,1,1
137367,10,1,0,0,0,1,3,0,0,0,0,1,0
110978,15,0,0,0,0,2,1,1,1,0,0,1,1
34503,11,1,0,0,1,1,1,0,1,1,1,1,1
84119,10,1,0,2051,0,1,1,0,0,1,1,1,1
223515,10,1,0,0,0,1,1,0,0,0,1,1,1
372525,14,1,0,0,0,2,3,1,1,0,1,1,1
116365,9,0,0,0,0,1,0,0,1,1,1,1,1
111268,12,0,0,0,0,2,1,0,1,0,1,1,1
225599,14,1,7298,0,1,2,1,1,1,1,0,1,0
199596,10,0,0,0,0,1,3,1,1,0,1,3,1
301867,9,0,0,0,0,1,0,0,0,0,0,1,1
191983,10,1,0,0,0,1,3,0,2,1,1,1,1
105803,9,1,0,0,0,1,1,0,1,1,1,1,1
456236,9,1,0,0,1,1,1,0,1,1,1,1,1
116255,9,0,0,0,0,1,1,1,1,0,0,1,1
235109,10,0,0,0,0,1,1,0,1,0,1,1,1
91716,9,1,0,0,0,1,1,0,1,1,1,2,1
121102,12,0,0,2001,0,2,0,0,0,0,1,1,1
235781,10,1,0,0,0,1,1,0,2,0,0,1,0
136986,10,1,0,0,1,1,3,0,1,1,1,1,1
33658,9,1,0,0,0,1,1,0,1,0,1,3,1
53878,9,1,0,0,0,1,1,0,0,0,1,1,1
200928,9,1,0,0,1,1,1,1,0,1,1,1,1
173736,11,1,0,0,0,1,3,0,0,0,1,1,1
214385,11,0,0,0,0,1,1,1,0,0,0,1,1
102509,6,1,0,0,0,0,3,0,2,0,0,1,1
173047,13,0,0,213,0,2,1,0,1,0,0,1,0
241297,10,0,6849,0,0,1,1,0,2,0,1,3,1
329054,7,0,0,0,0,1,0,0,0,0,1,1,1
274158,9,1,0,0,0,1,1,0,1,1,1,1,1
241153,14,1,0,0,0,2,3,1,1,1,1,3,1
229516,9,1,0,0,0,1,2,0,1,1,1,1,0
247075,9,0,0,0,0,1,0,0,0,0,0,2,1
315524,10,1,0,0,0,1,0,0,0,0,0,1,0
126945,13,1,0,0,0,2,1,1,0,1,1,1,1
29874,10,1,0,0,1,1,3,0,1,0,1,3,1
115579,11,0,0,0,0,1,1,0,0,0,1,1,1
29580,7,1,4386,0,1,1,0,0,1,1,1,1,1
56483,13,0,0,0,0,2,1,0,1,0,1,1,1
420779,9,1,0,0,0,1,0,0,0,1,0,1,1
255474,7,1,0,0,0,1,1,0,0,1,1,1,1
241444,2,1,0,0,0,0,3,0,1,1,0,1,0
85995,9,1,0,0,0,1,1,0,1,0,1,1,1
116986,8,1,0,0,0,1,0,1,2,1,1,3,1
20507,9,1,7688,0,1,1,3,0,1,1,1,1,1
184099,12,1,0,0,0,2,1,0,1,1,1,1,1
117816,4,1,0,0,0,0,2,0,1,0,1,1,1
263899,10,1,0,0,0,1,0,0,0,0,0,1,0
45869,13,1,0,0,0,2,1,0,0,0,1,1,1
186539,10,1,0,0,0,1,1,1,1,1,1,1,1
326310,10,1,0,0,0,1,3,0,1,1,1,1,1
84564,15,0,0,0,0,2,1,1,1,0,1,2,1
247294,9,1,0,0,1,1,3,0,1,1,1,1,1
72793,13,0,0,0,0,2,0,0,1,0,1,1,1
261375,9,0,0,0,0,1,3,0,0,0,0,1,1
77905,13,0,0,0,0,2,0,0,1,0,1,1,1
66838,10,0,0,0,0,1,0,0,0,0,1,1,1
194682,16,1,0,1902,1,2,3,1,2,1,1,2,1
180211,13,1,0,0,0,2,0,0,2,1,0,1,0
101198,11,1,0,0,0,1,0,0,2,0,1,1,1
80574,9,0,0,0,0,1,1,0,2,0,1,1,1
198663,9,1,0,0,0,1,1,0,0,0,1,1,1
160340,9,1,0,0,0,1,3,1,0,1,1,3,1
205860,10,1,0,1735,0,1,1,0,2,1,0,3,1
69579,10,0,0,0,0,1,0,1,2,0,1,2,1
379242,10,0,0,0,0,1,3,1,0,0,1,3,1
113323,12,1,3818,0,0,2,1,1,2,1,1,1,1
312477,9,1,0,1887,1,1,1,1,1,1,1,3,1
259505,10,1,0,0,0,1,1,0,0,0,1,1,1
171335,14,1,0,0,1,2,3,0,1,1,1,2,1
155970,9,1,0,0,1,1,1,0,0,1,1,2,1
99682,10,0,0,0,1,1,3,0,1,1,1,1,0
